1,"0nly,"
1,WavC
1,producing
1,ne
1,Jack
1,A
1,expetu
1,ccica
1,making
1,he
1,crouded
1,nd
1,swell
1,ior
1,Rocki
1,nento
1,hollows
1,qualiry
1,Aharp
1,and
1,Falways
1,good _
1,White
1,anc
1,Cxtremeky
1,wave
1,borom
1,Fand
1,Charbour
1,somc
1,shc
1,Tugal
1,"wave,"
1,rocky
1,Chave
1,rowns
1,can
1,inside
1,che
1,Ericeira
1,Norte
1,rides
1,short
1,With
1,has
1,bay
1,reef
1,when
1,rivermouth
1,(Am) .
1,classic
1,especially
1,shortage
1,1 2ft
1,rivermouth
1,Numerous
1,"Hawii,"
1,such
1,north
1,has
1,rideable
1,small
1,its
1,aves
1,Enceira
1,with
1,with.
1,and
1,"Beach,"
1,centre
1,than's
1,(19m1)
1,classy
1,play
1,class
1,surfing
1,neadlands
1,Penichea
1,quite
1,Lourenço
1,the
1,Sunset
1,orld
1,point
1,#eli
1,3okm
1,Portuguese
1,connidered
1,doesn t
1,Concenlfation
1,protection
1,{021y
1,ripht
1,D[o
1,nere
1,Sao
1,hkened
1,Stofiny
1,7e8ls
1,heavy
1,oon
1,"1sbon,"
1,break
1,anid
1,favour
1,been
1,bis
1,and
1,quahuty
1,vphcal
1,a n
1,0retty
1,Cn<
1,end
1,oun
1,228un
1,21ns 
1,fal l /
1,Csieieno 
1,8anio
1,869800
2,e
2,88
2,o
2,Vr
2,6
2,3
2,9
2,2
2,4
2,4os
2,3
2,{e
2,{e
2,ne
2,80
2,4
2,V
2,05
2,90
2,25
2,45 ^
2,J `
2,05
2,11
2,"41 """
2,01
2,05
2,16
2,4
2,Ae
2,>
2,06
2,4
2,0oo
2,Akhth ond
2,fcamly
2,Kihen
2,Ericeira
2,pln
2,along
2,atineni
2,Sonh
2,baorek
2,dcep
2,quahry
2,Ceotumy
2,42m)
2,Out
2,which
2,(ne 
2,EUROPE
2,"60ly,"
2,awciome
2,WavC
2,producing
2,Jack
2,ne
2,L
2,QceCisee
2,€xrefu
2,making
2,The
2,ded
2,Iná
2,swell 
2,Cron
2,Kockl
2,nehto
2,hollow
2,quahry
2,Aharp
2,and
2,always
2,good
2,Whire
2,and
2,wave
2,extremely
2,borom
2,and
2,harbour
2,some
2,ugal
2,waves
2,rocky '
2,Chave
2,rowns
2,can
2,inside
2,Ericetra
2,Norte
2,rides
2,shorr -
2,with
2,has
2,bay
2,reef
2,when
2,rivermouth
2,(4n1 ) .
2,classic
2,especially
2,shortage
2,1 2ft
2,ermouth
2,Numerous
2,Five
2,"Hawani,"
2,such
2,north
2,has
2,rideable
2,small
2,ts
2,Waves
2,Encctra
2,With
2,wirh.
2,the
2,and
2,"Beach,"
2,centre
2,(19m1)
2,thav's
2,surfing
2,classy
2,play
2,class
2,neadlands
2,"Peniche,"
2,quite
2,Lourenço
2,the
2,Sunset
2,orld
2,point
2,3okm
2,'Ofuguese
2,nudered
2,doesn €
2,Concenlfalion
2,protecton
2,0{o
2,rght
2,nere
2,Sao
2,hkened
2,Stofiny
2,heavy
2,oon
2,bieaks
2,"14sbon,"
2,ind
2,favour
2,been
2,?
2,She
2,and
2,quahty
2,phcol
2,"(,s"
2,91e11/
2,Lne
2,{eng
2,10un
2,1
2,(ac1ny
2,Iene 
2,1erlo
2,0n
3,<
3,ah€
3,o
3,88
3,68
3,9
3,8
3,04
3,Kos
3,e
3,e
3,e
3,80
3,N
3,K
3,05
3,O
3,25
3,95
3,0F
3,155
3,o
3,Ahe
3,1n
3,31 %
3,Roe
3,0
3,o5
3,46
3,S
3,>
3,5
3,4
3,Poo
3,Fghthand
3,rcahly
3,Kohen
3,Ericeira
3,plant
3,along
3,n
3,Soneh
3,nane
3,baorek
3,deer
3,Cventuany
3,quahrys
3,(2o /
3,Out
3,which
3,(rt
3,EUROPE
3,le
3,0nly
3,e
3,Up
3,WavC
3,producing
3,ncn
3,ack
3,Lo
3,accrcave  
3,expert
3,making
3,The
3,Ided
3,and
3,swelk 
3,Crow
3,Kockks
3,nehto
3,qualiry
3,hollow
3,harp
3,and
3,always
3,good
3,White
3,and
3,ave
3,extremely
3,'borrom
3,harbour
3,and
3,some
3,Fual
3,waves
3,rocky'
3,have
3,rowns
3,can
3,inside
3,rhe
3,Ericeira
3,Norte '
3,rides
3,short
3,with
3,has
3,bay
3,reef
3,when
3,rivermouth
3,(4m) .
3,classic
3,especially
3,shorrage
3,1 2fc
3,rivermouth
3,Numerous
3,no
3,Hawanv
3,such
3,north
3,has
3,rideable
3,small
3,aves
3,Enccira
3,wirh.
3,with
3,and
3,"Beach,"
3,centre
3,that's
3,(1 9mn1)
3,surfing
3,classy
3,play
3,class
3,cadlands
3,"Peaiche,"
3,quite
3,Lourenço
3,Sunset
3,orld
3,point
3,3okm
3,Ortuguese
3,consdered
3,doesn €
3,Concenlfation
3,prorecuon
3,right
3,16o
3,ere
3,546
3,hikened
3,Stotiny
3,heavy
3,oon
3,che
3,6{eaks
3,"1asbon,"
3,ind
3,been
3,favour
3,bs
3,abe
3,and
3,quahy
3,Vphcal
3,669
3,01e11y
3,12n8
3,0un
3,888(en
3,7726
3,[C1ny
3,eleno 
3,1a1 /
3,8ano
3,0n
4,<
4,ee
4,6
4,o
4,Jr
4,661
4,9
4,20
4,kos
4,3e
4,80
4,I
4,N
4,05
4,25
4,[0
4,115
4,V
4,05
4,Ahe
4,51
4,2
4,{e
4,05
4,05
4,6
4,S
4,>
4,5
4,4
4,Pfostee (M
4,Conie
4,There
4,ind
4,Pni
4,bcach
4,rhthana
4,rcaly
4,Kihen `
4,barrelln
4,Ericeira
4,plan
4,along
4,ae
4,ate{
4,unless
4,Catmeni
4,Sonth
4,nsanc .
4,barrci
4,dcer
4,popular
4,Cventuly
4,n
4,qualrys
4,(2m 
4,Oul
4,Which
4,i
4,EUROPE
4,only
4,awcomc
4,Wavc
4,producing
4,Uneyen
4,Jack
4,Lo
4,Cccrea
4,experu
4,making
4,The
4,Ided
4,Pr
4,and
4,swell
4,cow
4,Rockl
4,nehta
4,"hollow,"
4,quahry
4,sharp
4,no
4,and
4,Falways 
4,Whire
4,good
4,and
4,extremely
4,wave
4,"""botrom"
4,and
4,harbour
4,some
4,Khe
4,Fugal
4,"wave,"
4,rocky 
4,"town,"
4,have
4,can
4,che
4,Ericeira
4,inside
4,Norte
4,rides
4,short
4,with
4,has
4,bay
4,reef
4,when
4,rivermouth
4,(4m) .
4,classic
4,especially
4,shortage
4,1 2ft
4,rivermouth
4,Numerous
4,no
4,"Hlawii,"
4,such
4,north
4,has
4,rideable
4,small
4,Fts
4,waves
4,Enccira
4,wirh.
4,with
4,and
4,centre
4,"Beach,"
4,thans
4,(19mn1)
4,surfing
4,classy
4,play
4,class
4,ncadlands
4,"Peniche,"
4,quite
4,Lourenço
4,orid
4,Sunset
4,point
4,el]
4,3okm
4,Portuguese
4,dered
4,doesn €
4,Centfation
4,protecton
4,D[o
4,ripht
4,r
4,Sa0
4,hkened
4,Slotiny
4,heavy
4,Cg
4,"Lisbon ,"
4,he
4,b*ea/ $
4,"1sbon,"
4,anid
4,favour
4,been
4,b1s
4,ah<
4,and
4,quahty
4,Vpica|
4,an
4,01e11/
4,ene
4,10mna]
4,429i
4,78706
4,C1nr
4,faltl /
4,lenle 
4,1erl 
4,80n)
5,<
5,0
5,e
5,0
5,39
5,6/
5,61
5,0r
5,681
5,9
5,29
5,20
5,kos
5,e
5,Ine
5,e
5,80
5,4
5,KC
5,05
5,05
5,10
5,90
5,15
5,06
5,01
5,Ahe
5,11
5,4
5,4e
5,01
5,0
5,6
5,4
5,Ahe
5,>
5,o
5,40
5,9
5,DkCton
5,66nie
5,Theve
5,Pon
5,Cue{
5,Fchhand
5,fcally
5,Kiben *
5,harrelln
5,Ericeira
5,planr
5,along
5,hen
5,unlevs
5,Catient
5,Souch
5,Insanc
5,barick
5,cer
5,Poput
5,Cveotualy
5,quahty-
5,(2m )
5,Ou
5,i
5,hich
5,EUROPE
5,only
5,nde
5,come
5,Wavc
5,producing
5,uneven
5,Jack
5,Lo
5,experis
5,Cccfeise 
5,making
5,The
5,crowded
5,Poy
5,and
5,swell 
5,Rock)
5,nentes
5,"hollow,"
5,quahiry
5,sharp
5,and
5,always
5,good
5,(Whire
5,and
5,extremely
5,wave
5,"""borrom"
5,and
5,harbour
5,some
5,ugal
5,waves
5,rocky '
5,have
5,"rown,"
5,can
5,Finside
5,che
5,Ericeira
5,Norte
5,rides =
5,short
5,with
5,has
5,bay
5,reef
5,when
5,rivermouth
5,(4m1) .
5,classic
5,especially
5,shorrage
5,1 2ft
5,rivermouth
5,Numerous
5,"Hlawan1,"
5,such
5,north
5,has
5,rideable
5,small
5,its
5,waves
5,Erccira
5,vith.
5,with
5,and
5,"Beach,"
5,centre
5,(19m1)
5,thans
5,classy
5,play
5,class
5,surfing
5,headlands
5,"Peaiche,"
5,quite
5,Lourenço
5,Sunset
5,orid
5,point
5,3okmn
5,seli
5,Oriuguese
5,idered
5,doesn €
5,t
5,protection
5,2021y
5,right
5,9[0
5,nr
5,Sao
5,hkened
5,Slotiny
5,heavy
5,Llsbon
5,6{e2/ 8
5,"Lasbon,"
5,ind
5,tavour
5,been
5,bf
5,abe
5,and
5,quahy
5,phcal
5,"(6,as"
5,91e11/
5,12ng
5,10mna
5,22ni
5,28
5,22inr
5,Ienow
5,eil /
5,1erlo
5,'2n]s
6,<
6,Ah€
6,
6,0
6,80
6,O
6,6'
6,0r
6,6
6,48
6,9
6,20
6,kos
6,4
6,ne
6,Je
6,80
6,has
6,4
6,KC
6,05
6,90
6,05
6,95
6,0
6, *
6,01
6,111
6,2080
6,4e
6,01
6,06
6,1
6,S
6,>
6,31
6,4
6,38
6,n
6,Pfone<
6,Conie
6,Ehere
6,wind
6,Pooi
6,Cuef
6,rghthand
6,De
6,fcably
6,Kiben *
6,Ericeira
6,plant
6,along
6,hen
6,aunan
6,fe{
6,unlce
6,(eatmeni
6,South
6,Inganc
6,augalra 
6,barrek
6,dcep
6,popular
6,cveniually
6,quahrys
6,(2m) `
6,6t
6,Out
6,i
6,which
6,Je7
6,00ly
6,EUROPE
6,awccome
6,Wavc
6,producing
6,uncven
6,Jack
6,Lo
6,accrese 
6,experu
6,making
6,The
6,crowded
6,Pr
6,Fand
6,swelk
6,Rock)
6,nghto
6,hollows
6,qualiry
6,sharp
6,and
6,Falways
6,good
6,(White
6,and
6,extremely
6,wave
6,'borrom
6,Fand
6,Fharbour
6,some
6,ugal
6,"wave,"
6,rocky
6,Chave'
6,rowns
6,can
6,Ericeira
6,inside
6,rhe
6,Norte '
6,rides =
6,short
6,With
6,bay
6,reef
6,when
6,rivermouth
6,(Am) .
6,classic
6,especially
6,shorrage
6,1 2ft
6,rivermouth
6,Numerous
6,Fto
6,Hwai
6,such
6,north
6,has
6,rideable
6,small
6,Fts
6,Waves
6,Enceira
6,with
6,with.
6,the
6,and
6,"Beach,"
6,centre
6,(19m1)
6,thaat'
6,classy
6,play
6,class
6,surfing
6,headlands
6,"Penihe,"
6,quite
6,Lourenço
6,Sunset
6,orld
6,pomnt
6,3okmn
6,Portuguese
6,ered
6,doesn €
6,Centraton
6,protecuon
6,0[o
6,nght
6,Mncfe
6,Sao
6,hikened
6,Stotiny
6,heavy
6,60a
6,"Lnsbon ,"
6,che
6,1sbons
6,ind
6,favour
6,been
6,n
6,be
6,and
6,quahty
6,Vpicai
6,"(6,2w"
6,91e1/
6,70mnd
6,2ni
6,1
6,fair  /
6,27o 
6,"8erl ,"
6,29:
7,<
7,ane
7,
7,o
7,30
7,6
7,0
7,0
7,66
7,9
7,20
7,Ko<
7,e
7,ne
7,(e
7,80
7,4
7,V
7,05
7,O
7,90
7,05
7,15
7,V
7,01
7,Ahe
7,1
7,01
7,55
7,6
7,4
7,>
7,e
7,4
7,o
7,1
7,t
7,Conie <
7,here
7,wind
7,Pont
7,bcach
7,beuer
7,Fghrhand
7,be
7,rcally
7,Rben *
7,Ericeira
7,phant
7,An
7,along
7,taia
7,unle 
7,(eaumeni
7,South
7,Insanc
7,aloaira 
7,barrel
7,dcep
7,popula
7,Cventualy
7,quahry
7,12m )
7,62l
7,Ou
7,i
7,which
7,only:
7,EURoPE
7,awome
7,Wavc
7,producing
7,Uneven
7,Jack
7,Lo
7,decrcasc
7,epefi
7,making
7,The
7,Ided .
7,Pr
7,and
7,swell
7,crow
7,Rock)
7,nehta
7,hollows
7,qualiry
7,sharp
7,and
7,always
7,good
7,(White
7,and
7,extremely
7,wave
7,botrom
7,and
7,harbour
7,some
7,ugal
7,"wave,"
7,rocky '
7,have
7,"town,"
7,can
7,inside
7,the
7,Ericeira
7,Norte '
7,rides
7,short
7,with
7,has
7,bay
7,reef
7,when 
7,rivermouth
7,(4m) .
7,classic
7,especially
7,shorrage
7,12ft
7,rivermouth
7,Numerous
7,Hawaiv
7,such
7,north
7,has
7,rideable
7,small
7,Fts
7,Waves
7,Enceira
7,With
7,wirh.
7,and
7,"Beach,"
7,centre
7,thans
7,(1 9m1)
7,classy
7,10
7,play
7,class
7,surfing
7,neadlands
7,Peniche.
7,quite
7,Lourenço
7,he
7,Sunset
7,orld
7,Point
7,3okm
7,e
7,Portuguese
7,dered
7,doesn €
7,n
7,protection
7,righu
7,02o
7,mnere
7,Sao
7,Conei
7,hkened
7,stotiny
7,heavy
7,Lnsbon .
7,he
7,1asbons
7,ind
7,favour
7,been
7,bs
7,and
7,quahty
7,'picai
7,"(,89"
7,9el/
7,eng
7,10mn
7,2ni
7,1
7,8onek /
7,2ie 
7,8ario
7,0n1e
8,<
8,Y
8,e
8,o
8,89
8,O
8,0
8,661
8,9
8,2
8,e
8,ie
8,e
8,80
8,4
8,VE
8,05
8,10
8,90
8,05
8,15
8,V
8,As
8,01
8,che
8,4
8,01
8,0
8,O
8,S1
8,>
8,4
8,40
8,67y
8,Dfoecton
8,6oniee
8,There
8,Wind
8,Pon
8,bcach
8,rghrhand
8,beuer
8,really '
8,Kibev *
8,h
8,Ericeira
8,plani
8,and
8,along
8,tauIe
8,Fate(
8,unle 
8,(Catinent
8,South
8,Insanc
8,albaira 
8,baorek
8,cer
8,6
8,Doput
8,cventualy
8,quahty
8,mn)
8,1 e
8,Out
8,i
8,which
8,Ve
8,Oce
8,only
8,EUROPE
8,awctome
8,Wavc
8,producing
8,neen
8,Jack
8,Low
8,dccrea
8,epetr
8,making
8,he
8,crowded .
8,an
8,Kand
8,swell
8,tor
8,Rock)s
8,nehts
8,hollows
8,qualiry
8,Isharp
8,and
8,Falways
8,good
8,(White
8,and
8,extremely
8,wave
8,~borrom
8,and
8,harbour
8,some
8,ugAl
8,"wave,"
8,rocky
8,Chave
8,"rown,"
8,can
8,inside
8,the
8,Ericeira
8,Norre
8,rides =
8,short
8,With
8,has
8,bay
8,reef
8,when
8,rivermouth
8,(4n) .
8,classic
8,especially
8,shorrage
8,1 2fr
8,rivermouth
8,Numerous
8,"Hlawan1,"
8,such
8,north
8,has
8,rudeable
8,small
8,waves
8,Enceira
8,with
8,with 
8,and
8,"Beach,"
8,centre
8,thavs
8,419m1)
8,surfing
8,classy
8,10
8,play
8,class
8,ncadlands
8,quite
8,Peniche
8,oureneo
8,Sunset
8,he
8,orid
8,ponnt
8,3okmn
8,ei
8,Portuguese
8,dered
8,doesn €
8,Concenifation
8,protecuon
8,right
8,0[o
8,Mnefe
8,640
8,Consi
8,hkened
8,Stotiny
8,heavy
8,Lssbon .
8,he
8,e
8,"Lsbon,"
8,ind
8,been
8,favour
8,by
8,abe
8,and
8,quahy
8,'pilai
8, 
8,Piel/
8,ene
8,10mni
8,2n
8,218r
8,11a1 /
8,"7e"""
8,8af i 
8,0n9e
9,<
9,ahe
9,""""
9,0
9,20
9,6
9,0r
9,6
9,9
9,ko<
9,{e
9,je
9,e
9,80
9,has
9,(
9,I
9,05
9,O
9,05
9,s
9,V
9,1 
9,01
9,Ahe
9,11
9,2
9,4e
9,o
9,0
9,1
9,S
9,4
9,4
9,Pfontertooon
9,n
9,Conie
9,Char8 '
9,There
9,ind
9,Pon
9,bcach
9,beuer
9,rghthnd
9,he
9,rcally
9,Kabev `
9,barrelline
9,plan
9,Ericeira
9,along
9,hen
9,
9,unle 
9,(eatmeni
9,Souch
9,insanc
9,aioaia
9,barrek
9,eer
9,6o4n
9,popular
9,an
9,ventuang
9,quahrys
9,(2m) `
9,62
9,Out
9,hich
9,n
9,vet
9,only;
9,awcome
9,e
9,EURopE
9,a
9,producing
9,Jack
9,uneyen
9,erefi
9,Lon
9,ccfease
9,The
9,Imaking
9,an
9,crowded .
9,Pr
9,Kand
9,swell
9,"Kock),"
9,hollows
9,qualry
9,nehta
9,sharp
9,and
9,ne
9,always
9,(White
9,good
9,extremely
9,and `
9,wave
9,(borrom
9,and
9,harbour
9,some
9,"wave,"
9,rocky 
9,ual
9,have
9,towns
9,can
9,Ericeira
9,inside-
9,Norte
9,rides
9,short
9,with
9,bay
9,reef
9,when
9,rivermouth
9,(4n) .
9,classic
9,especially
9,shorrage
9,1 2fr
9,ermouth
9,Numerous
9,no
9,rlve
9,"Hlawan ,"
9,such
9,north
9,rideable
9,has
9,small
9,Jts
9,waves
9,Ercctra
9,with
9,with.
9,and
9,"Beach,"
9,centre
9,(19m1)
9,than'
9,surfing
9,classy
9,play
9,class
9,ncadlands
9,quite
9,ourenço
9,"Peniche,"
9,Sunset
9,orid
9,point
9,3okmn
9,~el]
9,Ortubuese
9,dered
9,doesn €
9,Cenifation
9,protection
9,night
9,0lo
9,nr
9,Sao
9,hkened
9,Stofiy
9,heavy
9,CoaC
9,"Lnsbon ,"
9,che
9,2
9,"Lasbon,"
9,ind
9,been
9,favour
9,b1f
9,and
9,quahy
9,Wpia|
9,"(,9"
9,p1e11/
9,end
9,10un
9,{2n
9,fai l /
9,Iene 
9,"1aff1 ,"
9,2n)s
9,414h43k
10,Vs
10,Ae
10,o
10,31
10,6
10,9
10,20
10,ko<
10,e
10,Jne
10,Se
10,80
10,<
10,V
10,05
10,O
10,40
10,05
10,95
10,VF
10,Als
10,8
10,Ahe
10,11
10,4oe
10,o
10,05
10,1
10,Y
10,S
10,>
10,41
10,4
10,C
10,enale
10,beh
10,t
10,60niea
10,Fhere
10,Wind
10,Poo
10,of
10,nghthand
10,Ftef
10,really '
10,Kabev `
10,barrelloe
10,planr
10,Ericeira
10,An4
10,along
10,ahan
10,1
10,unless
10,Featieni
10,South
10,Inganc
10,albalra
10,barrele
10,chawe
10,deep
10,Goa
10,quahty 
10,an
10,eventuamly
10,m
10,7ezi
10,Oue
10,which
10,Vefy
10,only:
10,Oroee
10,UP
10,Wavc
10,awcone
10,EURoPE
10,producing
10,Jack
10,erefis
10,Lon
10,une
10,SChe
10,Kmaking
10,Cecrea
10,crowded
10,ra
10,swell .
10,and
10,Rock) =
10,hollow;_
10,Sharp
10,qualiry
10,n2ats
10,and
10,always
10,Whire
10,extremely
10,good
10,wave
10,and
10,(borrom
10,and
10,some
10,'harbour
10,"wave,"
10,rocky '
10,Tugal
10,"rown,"
10,have
10,can
10,the
10,Ericeira
10,Finside -
10,Norre '
10,rides
10,short
10,With
10,has
10,baay
10,reef
10,when
10,rivermouch
10,(Am1) .
10,classic
10,especially
10,shorrage
10,1 2fr
10,rermouth
10,Numerous
10,"Hawani,"
10,Ilve
10,such
10,north
10,rideable
10,has
10,small
10,Waves
10,Erccira
10,With
10,with.
10,and
10,"Beach,"
10,centre
10,thans
10,(19m1)
10,surfing
10,classy
10,play
10,class
10,neadlands
10,quite
10,ourenço
10,Peniche.
10,Sunset
10,orld
10,1o
10,point
10,3okmn
10,ei
10,'Ofuguese
10,dered
10,doesn €
10,Centfation
10,protecuon
10,right
10,0[o
10,S40
10,mnere
10,hkened
10,Stofiy
10,heavy
10,CnC
10,Lusbon 
10,he
10,{23/8
10,1asbons
10,aind
10,been
10,avour
10,bf
10,ahe
10,and
10,quahty
10,Unial
10,n
10,01611/
10,ene
10,10mn
10,(5n
10,[61ng
10,fa1l /
10,"Jeio """
10,8al 1o
10,'0n:
11,<
11,Ane
11,K
11,61
11,39
11,81
11,0
11,661
11,9
11,ko<
11,29
11,Se
11,80
11,has
11,4
11,VE
11,05
11,5
11,90
11,25
11,15
11,VF
11,01
11,Ahe
11,11
11,4
11,0
11,o
11,1
11,S
11,>
11,40g
11,o
11,4
11,Dfotectiin
11,by
11,770n
11,Conie
11,t
11,wind
11,Pon
11,nghthand
11,beuer
11,rcally '
11,h <
11,Kabei `
11,barrelloe
11,Plani
11,Ericeira
11,along
11,ahs
11,te{
11,6
11,unless
11,(catient
11,South
11,Insanc
11,aoatas
11,chwe
11,barrele
11,eer
11,6oa
11,quality
11,eventuang
11,ppular
11,(2m) `
11,Sezi 
11,Ou
11,hich
11,Ver
11,onlye
11,Ooae
11,awcone
11,a
11,g
11,EURoPE
11,producing
11,Jack
11,erefis
11,Lo
11,'making
11,une
11,The
11,decea
11,crowded
11,swell.
11,1n&
11,Yia
11,Rock)
11,hollow;
11,Asharp
11,'qualiry
11,nentes
11,and
11,always
11,White
11,Ine
11,extremely
11,good
11,wave
11,Kand 
11,~botrom
11,and
11,some
11,Ahe
11,'harbour
11,"wave,"
11,rocky
11,"town,"
11,have
11,Fugal
11,can
11,che
11,Ericeira
11,Finside
11,Norte
11,rides
11,short
11,With
11,bay
11,reef
11,when
11,rivermouth
11,(Am) .
11,classic
11,especially
11,shorrage
11,1 2fr
11,rivermouth
11,umerous
11,"Hawaii,"
11,such
11,north
11,rideable
11,has
11,small
11,Fits
11,waves
11,Ericcira
11,with
11,with.
11,and
11,"Beach,"
11,centre
11,than's
11,(19m1 )
11,classy
11,class
11,surfing
11,play
11,headlands
11,quite
11,Lourenço
11,"Peaiche,"
11,Sunset
11,he
11,orld
11,point
11,3okm
11,ein
11,Porturuese
11,dered
11,doesn €
11,Concenlfalion
11,protection
11,right
11,0[o
11,S40
11,Mere
11,hkened
11,Stotiny
11,heavy
11,Lusbon .
11,the
11,"{e21 ,"
11,Lisbons
11,ind
11,been
11,favour
11,bf
11,and
11,quahy
11,Uncal
11,69
11,91e11/
11,{eng
11,10un
11,72ni
11,ALis
11,Ffa1l /
11,fe  
11,10r 
12,<
12,5
12,29
12,01
12,0r
12,6
12,384
12,0
12,29
12,286
12,4
12,Je
12,{e
12,80
12,4
12,K
12,05
12,O
12,90
12,25
12,15
12,VF
12,o
12,hé
12,51
12,2
12,01
12,05
12,O
12,4
12,>
12,40<
12,41
12,4
12,Piotecuoin
12,(onieei
12,"Chard ,"
12,There
12,wind
12,Poo
12,3
12,bcach
12,rghthand
12,be
12,beuer
12,really
12,Kabei `
12,he
12,barrellog
12,plani
12,Ericeira
12,along
12,Ahen
12,anan
12,unles
12,featient
12,Souch
12,"insanc,"
12,aibaira
12,chowee
12,barrele
12,cer
12,8oa
12,eventuaniy
12,quahity
12,(2m)
12,8ez
12,lenhana
12,Pru
12,Oui
12,which
12,Ver
12,only:
12,awcone
12,Ooee
12,Wavc
12,EURoPE
12,producing
12,Jack
12,expefis
12,Lo
12,"Nneen,"
12,"""making"
12,he
12,decea
12,ded .
12,Pi
12,swell.
12,Ftor
12,Cfowg
12,Rock)
12,hollows=
12,sharp 
12,qualiry
12,nzht .
12,and
12,always
12,White
12,good
12,extremely
12,wave
12,Fand -
12,'botrom
12,and
12,(some
12,harbour
12,"wave,"
12,rocky
12,have 
12,"town,"
12,ueAl
12,can
12,Finside
12,Ericeira
12,the
12,Norte
12,rides
12,short
12,With
12,has
12,bay
12,reef
12,when
12,rivermouth
12,(Am ) .
12,classic
12,especially
12,shorrage
12,12fr
12,rivermouth
12,Numerous
12,"Hawani,"
12,such
12,north
12,rideable
12,has
12,small
12,Fts
12,waves
12,Ericctra
12,With
12,with.
12,and
12,"Beach,"
12,centre
12,(1 9m1 )
12,than'
12,surfing
12,classy
12,class
12,play
12,eadlands
12,quite
12,Lourenço
12,"Periche,"
12,Sunset
12,the
12,orid
12,point
12,3okm
12,~eli
12,Portuguese
12,doesn €
12,dered
12,Concenlfalion
12,protecuon
12,night
12,221
12,Sa0
12,mere
12,hkened
12,Stofiy
12,heavy
12,"Lusbon ,"
12,ahe
12,"1sboni,"
12,s
12,nid
12,been
12,fsvour
12,bs
12,and
12,quahny
12,vpical
12,(679
12,01e11y
12,end
12,10un
12,2n
12,e
12,44l1a;
12,8enek/
12,6e 
12,1erfio
12,2n
13,<
13,Ae
13,00
13,5
13,29
13,01
13,0
13,6
13,38<
13,0
13,"2"""
13,e
13,e
13,{e
13,80
13,has
13,<
13,K<
13,05
13,50
13,00
13,25
13,'5
13,r
13,85
13,Ahe
13,51
13,0
13,0
13,05
13,14
13,S
13,>
13,e
13,41
13,4
13, d
13,Diotecuoon
13,(onieei
13,8e7o
13,Fhere
13,ind
13,Poo
13,naaly
13,bcach
13,rghthand
13,be
13,beuer
13,really
13,Kbev `
13, 
13,barrelhne
13,plant
13,and
13,Ericeira
13,along
13,hen
13,anar
13,
13,unless
13,feaumeni
13,Souch
13,nsanc
13,aibeiras
13,barrele
13,dcep
13,oa
13,eventuanly
13,lenhander
13,quahty
13,(2m) `
13,Xert
13,Pph
13,Out
13,which
13,t
13,Fonly
13,( Yoce
13,awcome
13,ae
13,EUROPE
13,producing
13,Low
13,Jack
13,experts
13,n
13,making 
13,ecras
13,The
13,crowded .
13,an
13,and
13,swell.
13,ror
13,"Rock),"
13,"hollow,"
13,qualiry
13,Isharp
13,nentas
